Text,Target,Competence,Sociability,Trust
I'm really excited for 2016 after finding out the amount @HillaryClinton raised. We got this.,Hillary Clinton,2,2,2
I'm still so happy my voter ID came in the mail,Hillary Clinton,0,1,0
"I'm sure the white Euro people who moved to America when the land belonged to Native Americans were not good people either,",Donald Trump,1,-1,-1
I'm thinking #Hillary throws #Chelsea under the bus to end #Foundation firestorm.  #ClintonCash #TheGreaterGood #election2016,Hillary Clinton,0,-2,-1
I'm voting for Donald Trump !,Donald Trump,1,1,3
I'm voting for Donald Trump this election #waitonit,Donald Trump,1,2,2
"I've also gotta say . If bimbo Dumpty , bumpity , Trumpty , had heeded the warning that was given to him back in December America and the world wouldn't be in this catastrophic mess in the first place ! #DumpTrump #COVID19",Donald Trump,-1,-2,-2
"I've been called many things, quitter is not one of them -@HillaryClinton in Iowa City Public Library #HillaryforIA",Hillary Clinton,1,2,1
"I've been doing my reading and I do have to to say, I'm wildly impressed by Hillary Clinton",Hillary Clinton,3,2,2
"I've made my decision, to the shock of no one probably, who I'm supporting",Donald Trump,0,1,2
"I've made my decision, to the shock of no one probably, who I'm supporting",Hillary Clinton,0,0,0
I've seen many defeated men in life but never a defeated woman~Sir Fazle Abed #WomenEmpowerment #quote #quoteoftheday #wisdom,Women,3,2,1
"IDC what the bible says, constitution says you can take it and shove it right back where it came from .. We aren't a theocracy.",Religious people,-1,-1,-2
IF Trump could build the WALL it would provide jobs & also B a tourist attraction & pay 4 itself LEGALS arent the ones offended!,Donald Trump,2,0,2
"IRS + Hillary Both ""Lost"" Government Emails: This Situation is as Clear as Day - The #Obama Admin is Destroying Evidence!",Barack Obama,0,-2,-3
"IRS + Hillary Both ""Lost"" Government Emails: This Situation is as Clear as Day - The #Obama Admin is Destroying Evidence!",Hillary Clinton,-1,-1,-3
"If @HillaryClinton becomes president I'm not leaving the country I will just go ""undocumented.",Hillary Clinton,-1,-2,-1
"If @Pontifex thinks it""s scandalous women make less than men for the same work, why are there no women priests #Catholic #Vatican",Women,-1,0,-1
"If Hillary Clinton is elected president in 2016, this nation will surely experience unprecedented destruction.",Hillary Clinton,0,-1,-3
"If Hillary will lock Americans in classrooms during her campaign, she'll have no problems locking us all up whenever she wants.",Hillary Clinton,0,-2,-3
If Hillary wins next year it'll be the first time two presidents have had sex with each other,Hillary Clinton,0,-2,0
If I ever meet Hillary Clinton I will have died and then come back to life b/c I will be so happy #idol,Hillary Clinton,1,2,2
If I get killed. Thank @realDonaldTrump . I was tweeting mad crap about him.  I don't take it back.,Donald Trump,0,-1,-3
"If a liberal brings up Immigration, hit em with the ""TRUMP"" card! #trumpforpresident #Trump #tcot",Donald Trump,1,1,2
If a man demanded staff to get him an ice tea he'd be called a sexists elitist pig.. Oink oink #Hillary,Hillary Clinton,-2,-2,-2
"If a woman can list height preferences for men in dating profiles, men should be able to list bra sizes. #equality #hypocrisy",Women,-1,0,-1
"If children weren't religiously indoctrinated before reaching the age of reason, we'd be living in a completely different world",Religious people,-2,-2,-1
"If it weren't for her marriage, Hillary would unknown. Thanks a lot, Bill.  RT @user #HIllaryClinton #WeDontTrustYouHillary",Hillary Clinton,0,-2,-3
If it's not a person then why do women get invitro? To have a gold fish?,Women,-1,-1,0
"If my only impression of the US was Donald Trump, I think I would hate it.",Donald Trump,-2,-2,-3
"If the #purpose of life is to become wealthy, there would be no purpose after becoming wealthy #islam",Nonreligious people,-1,-1,-1
If the Obama cabinet was on the apprentice who would you fire?  Kerry was the answer. #talkcityclub,Barack Obama,0,-1,-1
If theists had a big mountain of evidence for their god do you think we'd ever fucking hear the word Faith again? #bible #god,Religious people,-3,-1,-3
If ther clmate change alarmists come out in sept this year and tell me this was the hottest winter on record ill go postal,Environmentalists,-2,-1,1
"If there was such a thing as the ""American"" Hitler. Donald Trump would probably be that guy. #nationalism",Donald Trump,1,-3,-3
"If we are unsure whether something is halal or haram, we should leave it - this will #safeguard our #deen #rule",Religious people,0,0,0
"If we do not act, we will be the generation who knew, but did not move. - @user #CFCC15",Environmentalists,0,1,0
If we don't do anything we will be the sad generation that had the opportunity to act and didn't #CFCC15 #Journey2015,Environmentalists,0,-1,1
"If we have equality women wouldn't be expected to submit to the ""traditions"" of marriage. #genderequality",Women,2,0,1
If women didn't have tits would any of us even really care anymore?,Women,-2,-3,-1
"If you cant dazzle them with brilliance, baffle them with bullshit. #HillaryClinton #libstardsareidiots",Hillary Clinton,1,-1,-2
"If you live in a Trump building, congratulations on that decision",Donald Trump,1,0,2
If you need me I'll be screaming like a little baby from now until about ten minutes after @HillaryClinton arrives in #PTown.,Hillary Clinton,1,1,1
"If you regularly base your thoughts on superstitions, you might not be able to think well.  #freethinker",Religious people,-1,-1,-2
"If you say climate change is a myth, you may want to become a fantasy author since you already live in an alternate reality.",Environmentalists,0,1,1
"If you still don't believe that the US has become a fascist dictatorship under Trump , then you are an idiot .",Donald Trump,-1,-3,-3
If you support @HillaryClinton you are supporting another term of the policies of George W Bush. #democrats #mepolitics,Hillary Clinton,-1,-1,-1
"If you wanna stay home and raise a family, that's cool. But that's your choice and nobody else's.",Women,1,1,0
If you're not watching @HillaryClinton's speech right now you're missing her drop tons of wisdom.,Hillary Clinton,2,2,3
"Im sorry if you going to be with me and call me ""you women"" like im a cadigory ill probably but boot out the door",Women,-1,0,1
Imagine @user runs for POTUS. Without a doubt a strong & popularly likable candidate against the Clinton. -------,Hillary Clinton,0,-1,-2
Imagine how amazing the world would be without religion. No wars. No hate (religion wise). No extremist.,Religious people,-1,-2,-2
Imagine looking out at the world and the America Obama has created while thinking things are better?  My god...  #tcot #PJNET,Barack Obama,-1,-1,-2
Impressed with the nice Tunisians. Not impressed with religion; a major cause of so much heartache & death. #remembertunisia,Religious people,-1,-1,0
"In 2013 Clinton Foundation collected $140M and spent $9M on direct aid, in 2014 they raised $500M and spent $100M on direct aid!",Hillary Clinton,2,1,-1
"In case of Emergency, Push THIS BUTTON to scrub server.....",Hillary Clinton,-1,-1,-2
"In high school, decided to be the first woman president in 2016, but I never got into politics & don't have Trump's money.",Donald Trump,1,0,-1
"In other news, this week FoxNews lost half its viewers due to heart attacks. Well, at least they have Obamacare.    #UniteBIue",Religious people,0,0,0
"In the absence of God, What are you? You are nothing more than an accident or a re-arrangement of molecules. #bible",Nonreligious people,-1,-1,-1
"In the big picture, religion is bad for society because it blunts reason.   #freethinker",Nonreligious people,2,1,0
"In the big picture, religion is bad for society because it blunts reason.   #freethinker",Religious people,-2,-2,-2
Independence Day is a day where men get wasted and dehumanize women by blowing off fireworks! #endJuly4th,Women,-1,-1,1
Insurgent. What will happen if Hillary becomes dictator in chief.,Hillary Clinton,-1,-2,-3
Irony: When a #creationist tweets about #science being wrong on a device that couldn't have existed without it.,Religious people,-2,-1,-1
Is there a Govt restart button? Someone needs to push that thing. #RememberBenghazi2016 #PatriotsWillRise,Hillary Clinton,-1,-1,-1
Isis celebrates Islam with 3 terror attacks overseas. BO wants 2 disarm Americans so Isis can mow us down at will. #tcot,Barack Obama,-2,-1,-2
It doesnt take a miracle all takes signature and a few kind people to know not to kill innocent a women #MaryJaneLives,Women,1,1,1
"It is folly to deny the religious impulse. Just consider Marxism's reliance on its prophet, holy book & promise of future heaven",Nonreligious people,0,0,0
It is not Pro-Life if you ignore life of the pregnant woman; that includes physical/mental health.IsProLife,Women,0,2,1
It is not a woman's place to be made to feel uncomfortable walking down the street. #PoppySmart,Women,-1,1,1
It very simple .. Let women choose.. #repealthe8th #notacriminal,Women,1,2,1
"It's Monday night,do you know where your Hillary supporters are? In Rock Hill at our Amazing Phone bank! Come join!HillaryforSC",Hillary Clinton,1,2,2
It's a beautiful day for phone banking at the Hill House on 1529 Richland Street! Join us tonight at 6PM! @user,Hillary Clinton,0,1,0
"It's a miracle, suddenly #Democrats don't mind having someone who voted for war.",Hillary Clinton,1,-2,-1
It's actually shocking & heartbreaking how mean some girls can be to each other,Women,0,0,-1
"It's amazing to me how if you want a secure border & a legal process to immigration that makes sense, it means you are racist.",Donald Trump,1,-1,0
"It's been a really, really bad week for bigots. #LGBT #Equality #Nondiscrimination",Religious people,-1,0,0
"It's good that after 30 years in public service (with zero accomplishments), Hillary is finally ready 2 serve the public! Lolol",Hillary Clinton,-1,-2,-2
"It's hard being a woman, constantly annoyed by things that don't really matter on the grand scheme of things. Wish I was a man",Women,-1,-2,-2
It's interesting how many liberals are so brainwashed and anxious to mindlessly support a woman who isn't even liberal,Hillary Clinton,0,-2,-2
It's more than mistakes...with #HillaryClinton lying and cover-ups are a way of life. @user @user  #tcot #uniteblue,Hillary Clinton,0,-2,-3
It's nights like this when I'm not so fond of my long hair. I just wanna chop it all off! #heatwave #pnwgirl,Women,0,0,0
It's not about making women stronger. Women are already strong. It's about changing the way the world perceives that strength !,Women,3,2,2
It's not just #Matildas that get paid less than their male counterparts... It's all women's sports- and in fact all women,Women,0,1,0
It's so brilliant that #lovewins - now extend the equality to women's rights #abortionrights,Women,1,1,2
It's so unfortunate that the systematic destruction of our planet is merely seen to some as a political issue.,Environmentalists,0,0,0
It's time for @Senate_GOPs @HouseGOP to start doing their jobs for US CITIZENS and stop giving in to @barackobama,Barack Obama,0,-1,-2
"It's time that we move from good words 2 good works, from sound bites 2 sound solutions HILLARY CLINTON #HillaryClinton",Hillary Clinton,1,1,0
"It's time that we move from good words to good works, from sound bites to sound solutions.--@HillaryClinton #ReadyForHillary",Hillary Clinton,2,2,2
It's truly amazing just how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurderersAndRapists,Donald Trump,0,0,1
It's what's best for business and presidential seat for #HillaryClinton,Hillary Clinton,2,0,1
Jeb Bush Why Don't U Stand Up For Yr Mexican Family & Denounce Trump. Have You No Pride or Balls?  #DumpTrump #BoycottTrump,Donald Trump,1,-2,-2
Jeb Bush says Americans should work longer hours. I'll do just that... TO ELECT HILLARY CLINTON!,Hillary Clinton,1,1,1
"Jesus wants you to love those that persecute you, not bring them violence. Love them as He loves you. #theword #truth #Love #Peace",Nonreligious people,1,2,0
"Jimmy Fallon music playing. Thank you .... #DonaldTrump  ... for driving Latinos and Gays out to vote by the millions.  Love,",Donald Trump,1,-1,1
"Jimmy Fallon music playing. Thank you .... #DonaldTrump  ... for driving Latinos and Gays out to vote by the millions.  Love,",Hillary Clinton,0,1,1
Join the Hillary team now and come to the Jefferson County phone bank tomorrow from 6-8 at Bliss Studio in Fairfield!,Hillary Clinton,1,2,2
"Just a reminder that humans do not need salvation. We need clean water, food, housing, healthcare, and education.",Religious people,0,0,-1
